,고시원 이름,평수,총 방 갯수,총 욕실 갯수,주차 공간,보증금,월 임대료,관리비,매물 총액,인근 지하철,인근 대학교
1377,서울 마포구 00동,374.98,38 개,개,00 대,9000,277,None,27000,None,None
1378,서울 서초구 서초동,307.19,34 개,15 개,4 대,5천,422,포함,2억7천,None,None
1379,서울 강남구 00동,151.2,28 개,28 개,00 대,7천,490,50,2억2천,None,None
1380,서울 양천구 00동,360,개,개,00 대,,360,100,2억,None,None
1381,서울 강동구 00동,310,35 개,개,00 대,5000,550,None,28000,None,None
1382,서울 동작구 00동,120,33 개,개,00 대,9000,510,None,21000,None,None
1383,서울 강동구 명일동,100,31 개,31 개,2 대,10000,830,None,20000,5호선 명일역,None
1384,서울 양천구 00동,399.58,35 개,. 개,. 대,.,.,.,1억4천5백,5호선 신정역,None
1385,서울 서대문구 00동,.,☎ 개,. 개,. 대,.,.,.,4억8천,2호선 신촌역,None
1386,서울 종로구 00동,.,개,개,00 대,,200,None,1억8천,None,None
1387,서울 관악구 00동,200,54 개,27 개,00 대,7천,650,None,1억5천,None,None
1388,서울 종로구 00동,519.39,43 개,43 개,00 대,6천만,660,None,3억6천만,None,None
1389,서울 중구 00동,387.51,45 개,44 개,1 대,4000,450,20,35000,None,None
1390,서울 중구 00동,500,25 개,25 개,00 대,1억,370,None,2억,None,None
1391,서울 구로구 00동,290,35 개,29 개,00 대,8천,400,None,1억6천,None,None
1392,서울 관악구 봉천동,320,37 개,7 개,1 대,8천,310,20,합1억5천,None,None
1393,서울 종로구 00동,300,33 개,33 개,1 대,6000,360,40,3억3천만,1호선 종각역,None
1394,서울 강남구 00동,340,50 개,30 개,2 대,1억5천만,950,100,3억8천만,2호선 강남역,None
1395,서울 중랑구 상봉,496,30 개,큰30 개,1 대,5천,350,30,합2억7천,None,None
1396,서울 마포구 00동,390,개,개,00 대,3150,550,None,36000,None,None
1397,서울 동작구 동작동,고시원,24 개,큰24 개,1 대,8천,280,30,합2억4천,None,None
1398,서울 마포구 00동,440,개,개,00 대,15000,1194,None,23000,None,None
1399,서울 종로구 00동,고시원,55 개,42 개,1 대,9000,580,50,19000,None,None
1400,서울 강동구 성내동,400,30 개,2 개,00 대,3000,200,3,8000,None,None
1401,서울 구로구 구로동,144.05,40 개,26 개,1 대,4천,370,30,합1억7천,None,None
1402,서울 서초구 서초동,360,28 개,28 개,1 대,7천,490,50만,합2억2천,None,None
1403,서울 관악구 00동,370,37 개,11 개,00 대,8000,330,None,15000,None,None
1404,서울 서초구 00동,340,개,개,00 대,,.,None,3억2천,None,None
1405,서울 관악구 00동,.,36 개,25 개,00 대,4000,450,None,2억,None,None
1406,서울 광진구 00동,330,개,개,00 대,,440,None,2억,None,None
1407,서울 광진구 00동,.,개,개,00 대,,580,None,2억,None,None
1408,서울 동작구 00동,328,개,개,00 대,,392,None,2억2천,None,None
1409,서울 관악구 봉천동,.,35 개,35 개,2 대,3천,390,포함,1억8천,None,None
1410,서울 송파구 가락동,254.6,26 개,15 개,3 대,4천,320,23만원,1억4천,None,None
1411,서울 강동구 성내동,118.83,35 개,35 개,1 대,5천,605,포함,3억,None,None
1412,서울 송파구 00동,176.22,43 개,개,00 대,6000,475,90만원,17000,None,None
1413,서울 동작구 00동,385.27,31 개,31 개,없음 대,4000,392,포함,22000,None,None
1414,서울 성북구 00동,334,개,개,00 대,15000,1500,None,15000,None,None
1415,서울 중구 00동,1179.42,28 개,28 개,없음 대,4500,396,없음,17500,None,None
1416,서울 동작구 00동,157.52,44 개,23 개,00 대,5000,500,문의,13000,None,None
1417,서울 종로구 00동,345.6,44 개,11 개,00 대,4200,496,문의,15200,None,None
1418,서울 광진구 00동,420.00,36 개,개,00 대,2500,300,없슴,6500,None,None
1419,서울 강서구 00동,115.14,30 개,30 개,00 대,3천,300,40,1억4천,None,None
1420,서울 영등포구 00동,280,31 개,개,00 대,3500,350,None,26000,None,None
1421,서울 강서구 00동,300,35 개,개,00 대,3000,290,None,11000,None,None
1422,서울 동작구 00동,100평,25 개,21 개,없음 대,3000,255,없음,18000,None,None
1423,서울 강남구 00동,124.86,32 개,개,00 대,4000,250,None,6500,None,None
1424,서울 중구 00동,100평,개,개,00 대,,700,None,3억2천,None,None
1425,서울 동작구 00동,320,33 개,개,00 대,3000,200,None,6500,None,None
1426,서울 동작구 00동,217,33 개,개,00 대,4000,530,None,22000,None,None
1427,서울 영등포구 00동,295,43 개,개,00 대,6000,470,90,16000,None,None
1428,서울 영등포구 00동,385.27,40 개,개,00 대,5천,370,30,1억6천,None,None
1429,서울 강남구 00동,320,개,개,00 대,5500,480,None,18000,None,None
1430,서울 마포구 00동,246,20 개,개,00 대,2000,150,None,5500,None,None
1431,서울 동작구 00동,50평,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
1432,서울 노원구 00동,330,개,개,00 대,4000,280,20,4000,None,None
1433,서울 중랑구 00동,280,개,개,00 대,3000,190,5만,7500,None,None
1434,서울 동작구 00동,150,33 개,개,00 대,9000,510,None,21000,None,None
1435,서울 강동구 00동,100,35 개,개,00 대,5000,550,None,28000,None,None
1436,서울 관악구 00동,120,None,None,None,None,None,None,5억,None,None
1437,서울 금천구 00동,None,개,개,00 대,1500,150,None,7500,None,None
1438,서울 강남구 00동,60평,개,개,00 대,4000,275,None,26000,None,None
1439,서울 강남구 00동,85평,개,개,00 대,3000,260,None,8000,None,None
1440,서울 서초구 00동,40평,개,개,00 대,13000,800,None,45000,None,None
1441,서울 마포구 00동,150평,29 개,개,00 대,4000,330,None,25000,None,None
1442,서울 서대문구 00동,295,36 개,개,00 대,3600,450,None,21000,None,None
1443,서울 동작구 00동,240,53 개,개,00 대,4000,500,None,21000,None,None
1444,서울 금천구 00동,420,29 개,개,00 대,1500,150,없음,7500,None,None
1445,서울 서대문구 00동,198,41 개,개,없음 대,3600,450,없음,20000,None,None
1446,서울 도봉구 00동,238.78,45 개,개,00 대,7000,320,없음,11500,None,None
1447,서울 관악구 봉천동,297.38,37 개,7 개,1 대,8천,330,20,권리금7천,None,None
1448,서울 구로구 구로동,440,40 개,26 개,1 대,4천,380,20,합1억7천,None,None
1449,서울 동작구 동작동,360,24 개,24 개,1 대,8천,280,20,2억7천,None,None
1450,서울 중랑구 상봉동,440,30 개,30 개,1 대,5천,380,30,합2억7천,None,None
1451,서울 구로구 00동,360,40 개,27 개,1 대,4000,380,None,17000,None,None
1452,서울 송파구 00동,340,38 개,28 개,1 대,6000,430,None,19500,None,None
1453,서울 중구 00동,330,45 개,44 개,1 대,4000,450,20,35000,None,None
1454,서울 동작구 노량진동,500,개,개,00 대,5000,460,None,2억6000,None,None
1455,서울 성동구 하왕십리동,.,개,개,00 대,5000,486,None,1억2000,None,None
1456,서울 강동구 00동,.,57 개,개,00 대,5000,330,None,13000,None,None
1457,서울 강동구 00동,370,30 개,개,00 대,3000,350,None,12000,None,None
1458,서울 강동구 00동,260,개,개,00 대,3000,200,None,8000,None,None
1459,서울 강동구 00동,70평,32 개,개,00 대,4300,380,None,21000,None,None
1460,서울 송파구 가락동,440,개,개,00 대,3000,214,없음,5000,None,None
1461,서울 강서구 00동,.,40 개,개,00 대,3천,320,20,1억1천,None,None
1462,서울 서대문구 00동,323,34 개,개,00 대,5000,270,50,19000,None,None
1463,서울 관악구 00동,202.31,38 개,개,00 대,4천,420,30,2억,None,None
1464,서울 구로구 00동,320,30 개,개,00 대,3천,220,30,1억3천,None,None
1465,서울 동작구 00동,265,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
1466,서울 강동구 00동,328,30 개,30 개,00 대,5천,370,30,3억3천,None,None
1467,서울 강동구 00동,313,35 개,개,00 대,5000,550,None,28000,None,None
1468,서울 동작구 00동,120,33 개,개,00 대,9000,510,None,21000,None,None
1469,서울 영등포구 00동,100,39 개,개,00 대,3천,190,20,1억8천,None,None
1470,서울 강동구 00동,317,50 개,개,00 대,7천,420,30,2억1천,None,None
1471,서울 동작구 00동,422,24 개,24 개,00 대,8천,300,None,2억4천,None,None
1472,서울 구로구 00동,430,41 개,41 개,3 대,5천,420,30,4억1천,None,None
1473,서울 동작구 00동,462,32 개,32 개,00 대,4천,290,None,2억8천,None,None
1474,서울 영등포구 00동,330,34 개,개,없음 대,7000,380,없음,16000,None,None
1475,서울 동작구 00동,384.94,개,개,00 대,,392,None,2억2천,None,None
1476,서울 관악구 00동,.,37 개,11 개,00 대,8000,330,None,15000,None,None
1477,서울 송파구 00동,340,38 개,28 개,1 대,6000,430,None,19500,None,None
1478,서울 영등포구 00동,330,35 개,29 개,00 대,7000,390,None,15000,None,None
1479,서울 송파구 00동,330,25 개,개,00 대,3000,195,None,4200,None,None
1480,서울 광진구 00동,160,개,개,00 대,,580,None,2억,None,None
1481,서울 서대문구 00동,328.6,37 개,37 개,00 대,,495,없음,2억,None,None
1482,서울 강동구 00동,238.78,개,개,00 대,5000,330,None,14000,None,None
1483,서울 강동구 길동,113평,28 개,17 개,X 대,3천,264,없음,1억7천,None,None
1484,서울 성북구 00동,240.3,38 개,36 개,00 대,4천,480,없음,2억9천,None,None
1485,서울 종로구 00동,423.14,39 개,9 개,00 대,7천,590,없음,1억,None,None
1486,서울 성북구 00동,313.08,47 개,개,00 대,,150,None,13000,None,None
1487,서울 강동구 00동,287,32 개,개,00 대,350,403,None,12000,None,None
1488,서울 영등포구 영등포구,260,47 개,21 개,00 대,5천,390,None,1억5천,None,None
1489,서울 영등포구 00동,126평,40 개,개,00 대,5천,370,30,1억6천,None,None
1490,서울 강남구 강남구,315,개,개,00 대,4천5백,530,None,2억8천,None,None
1491,서울 서대문구 00동,108평,개,개,00 대,3600,450,없음,21000,None,None
1492,서울 서대문구 연희동,238.78,31 개,개,00 대,2000,250,없음,11000,None,None
1493,서울 동작구 노량진,110,23 개,개,00 대,5000,222,None,합8500,,
1494,서울 동작구 00동,2.3.4층,33 개,개,00 대,9000,510,None,21000,None,None
1495,서울 강동구 00동,100,35 개,개,00 대,5000,550,None,28000,None,None
1496,서울 동작구 00동,120,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
1497,서울 동작구 00동,328,32 개,32 개,00 대,4천,290,None,2억8천,None,None
1498,"서울 도봉구 ,",330,개,개,00 대,7000,295,None,13000,None,None
1499,서울 강동구 00동,100,개,개,00 대,1억,760,None,21000,None,None
1500,서울 중구 00동,413.36,45 개,44 개,1 대,4000,450,20,35000,None,None
1501,서울 종로구 00동,500,55 개,42 개,1 대,9000,580,50,19000,None,None
1502,서울 영등포구 00동,400,35 개,29 개,00 대,7000,390,None,15000,None,None
1503,서울 구로구 00동,330,40 개,27 개,1 대,4000,380,None,17000,None,None
1504,서울 관악구 00동,340,37 개,11 개,00 대,8000,330,None,15000,None,None
1505,서울 동작구 00동,340,개,개,00 대,,392,None,2억2천,None,None
1506,서울 마포구 00동,.,57 개,개,00 대,7000,650,없음,35000,None,None
1507,서울 중구 00동,518.84,개,개,00 대,3000,250,없음,19000,None,None
1508,서울 종로구 00동,372.15,59 개,40 개,00 대,9000,580,없음,20000,None,None
1509,서울 동작구 00동,518.84,32 개,개,00 대,4000,460,10,22000,None,None
1510,서울 동작구 00동,328,38 개,개,없음 대,,500,없음,26000,None,None
1511,서울 중랑구 중곡동,474.87,35 개,원17 개,1 대,5천,350,35,합1억2천,None,None
1512,서울 종로구 동대문역,300,33 개,33 개,00 대,5천,410,30,합2억7천,None,None
1513,서울 중랑구 상봉,370,큰30 개,30 개,1 대,5천,380,30,합2억7천,None,None
1514,서울 성북구 00동,390,28 개,17 개,없음 대,4000,200,없음,18000,None,None
1515,서울 강서구 00동,223.65,개,개,00 대,3000,300,사용량에 따라 부과,1억5000,None,None
1516,서울 종로구 00동,294,58 개,44 개,없음 대,9000,580,65만,2억,None,None
1517,서울 동작구 00동,430.61,54 개,29 개,없음 대,9000,515,없음,36000,None,None
1518,서울 동작구 00동,381.76,36 개,36 개,없음 대,6000,421,없음,32000,None,None
1519,서울 송파구 송파구,222.74,개,개,00 대,4천5백,380,None,3억2천,None,None
1520,서울 강동구 성내동,105평,24 개,24 개,00 대,4천5백,132,없음,1억6천5백,None,None
1521,서울 영등포구 00동,235.04,29 개,29 개,00 대,4천,300,None,2억6천,None,None
1522,서울 영등포구 00동,320,39 개,개,00 대,3천,230,None,1억8천,None,None
1523,서울 양천구 00동,320,개,개,00 대,9000,360,100,2억,None,None
1524,서울 성동구 00동,310,42 개,42 개,00 대,4천,470,60,3억3천,None,None
1525,서울 노원구 00동,376,개,개,00 대,4000,280,20,4000,None,None
1526,서울 광진구 00동,283,개,개,00 대,,580,None,합,None,None
1527,서울 종로구 인의동,328.6,38 개,7 개,00 대,5000,320,None,1억2천5백,1호선 종로5가역,None
1528,서울 동작구 00동,279.36,33 개,개,00 대,9000,510,None,21000,None,None
1529,서울 동작구 00동,100,45 개,. 개,. 대,.,.,.,1억6천5백,9호선 노들역,None
1530,서울 영등포구 00동,.,40 개,20 개,00 대,5천,370,30,1억6천,None,None
1531,서울 강남구 00동,315,29 개,개,00 대,5000,500,없음,29000,None,None
1532,서울 금천구 00동,300,개,개,00 대,1500,150,None,7500,None,None
1533,서울 노원구 00동,60평,42 개,개,00 대,5500,390,None,8000,None,None
1534,서울 노원구 00동,100평,개,개,00 대,2000,180,None,7000,None,None
1535,서울 종로구 00동,80평,20 개,20 개,00 대,6천,300,별도,1억5천,None,None
1536,서울 동대문구 00동,195.96,38 개,4 개,없음 대,5000,350,없음,10000,None,None
1537,서울 서초구 서초동,250,50 개,27 개,00 대,8천5백,520,별도,2억2천,None,None
1538,서울 노원구 00동,404.23,42 개,33 개,없음 대,7000,440,없음,25000,None,None
1539,서울 중구 00동,351.52,45 개,44 개,1 대,4000,450,20,35000,None,None
1540,서울 영등포구 00동,500,35 개,29 개,00 대,7000,390,None,15000,None,None
1541,서울 종로구 00동,330,55 개,42 개,1 대,9000,580,60,19000,None,None
1542,서울 강동구 00동,400,35 개,35 개,1 대,5000,580,None,25000,None,None
1543,서울 동작구 동작,390,큰24 개,24 개,1 대,8천,280,21,합2억4천,None,None
1544,서울 동작구 00동,420,36 개,36 개,00 대,5000,400,None,2억2000,None,None
1545,서울 관악구 봉천동,420,37 개,7 개,1 대,8천,330,None,권리금7천,None,None
1546,서울 중랑구 00동,330,개,개,00 대,5000,350,50,12000,None,None
1547,서울 동작구 00동,약 150평,개,개,00 대,4000,250,None,11000,None,None
1548,서울 동작구 00동,약 150평,개,개,00 대,2000,200,None,10500,None,None
1549,서울 금천구 00동,약 100평,개,개,00 대,4000,420,None,40000,None,None
1550,서울 서초구 00동,약 200평,28 개,28 개,00 대,7000,530,None,2억1000,None,None
1551,서울 강서구 00동,350,개,개,00 대,3000,350,None,10500,None,None
1552,서울 마포구 00동,약 100평,30 개,개,00 대,4000,300,None,26000,None,None
1553,서울 양천구 00동,290,40 개,개,00 대,9000,505,None,17000,None,None
1554,서울 영등포구 영등포구,246,개,개,00 대,5천,390,None,1억5천,None,None
1555,서울 동작구 00동,132평,45 개,개,00 대,10000,300,None,26000,None,None
1556,서울 성북구 00동,280,42 개,4 개,1 대,3000,300,없음,11000,None,None
1557,서울 동작구 00동,293.6,55 개,개,00 대,4000,500,None,21000,None,None
1558,서울 중랑구 상봉,420,큰30 개,30 개,1 대,5천,340,30,합2억7천,None,None
1559,서울 관악구 신림동,390,40 개,26 개,1 대,4천,470,30,합1억7천,None,None
1560,서울 영등포구 영등포동,380,40 개,14 개,1 대,2500,200,None,합1억8천,None,None
1561,서울 종로구 00동,390,44 개,44 개,없음 대,6000,660,없음,37000,None,None
1562,서울 동대문구 00동,377.13,38 개,38 개,1 대,5000만,500만,None,3억3천만,1호선,None
1563,서울 광진구 00동,340,개,개,00 대,,250,None,합,None,None
1564,서울 구로구 00동,247.84,55 개,개,00 대,7000,580,None,13000,None,None
1565,서울 동작구 00동,100평,37 개,37 개,00 대,5000,420,None,,None,None
1566,서울 종로구 00동,360,. 개,개,00 대,6000,700,None,36000,None,None
1567,서울 종로구 00동,100평,개,개,00 대,8000,520,None,1억8000,None,None
1568,서울 영등포구 00동,250,43 개,개,00 대,6000,470,상담,16000,None,None
1569,서울 영등포구 00동,385.27,48 개,0 개,00 대,3000,200,None,1억2000,None,None
1570,서울 종로구 00동,360,상담 개,개,00 대,3500,200,None,18000,None,None
1571,서울 광진구 00동,106.6,42 개,0 개,00 대,5000,400,None,1억2000,None,None
1572,서울 관악구 00동,330,25 개,25 개,00 대,2억,370,30,5억5천,None,None
1573,서울 동대문구 이문동,434,38 개,14 개,2 대,4천,360,52만원,1억4천,None,None
1574,서울 구로구 00동,295.2,29 개,29 개,00 대,4천,300,None,2억6천,None,None
1575,서울 동작구 00동,320,33 개,개,00 대,9000,510,None,21000,None,None
1576,서울 동대문구 00동,100,30 개,개,00 대,5000,300,None,26000,None,None
1577,서울 양천구 00동,100,34 개,개,가능 대,9000,369,100만원,22000,None,None
